Time         X         Y        Az
  37.384-115.022 -86.819  54.157
  37.399-114.131 -85.872  46.709
  37.414-113.124 -85.050  39.260
  37.428-112.020 -84.364  31.812
  37.445-110.835 -83.828  24.363
  37.459-109.592 -83.450  16.915
  37.475-108.309 -83.236   9.466
  37.490-107.010 -83.190   2.018
  37.506-105.716 -83.313 354.570
  37.520-104.449 -83.603 347.121
  37.535-103.230 -84.055 339.673
  37.550-102.079 -84.660 332.224
  37.568-101.017 -85.410 324.776
  37.581-100.062 -86.291 317.327
  37.597 -99.228 -87.289 309.879
  37.612 -98.531 -88.386 302.430
  37.629 -97.982 -89.565 294.982
  37.644 -97.590 -90.804 287.533
  37.660 -97.363 -92.084 280.085
  37.675 -97.303 -93.383 272.637
  37.690 -97.412 -94.678 265.188
  37.705 -97.688 -95.949 257.740
  37.722 -98.126 -97.172 250.291
  37.736 -98.720 -98.329 242.843
  37.751 -99.458 -99.399 235.394
  37.767-100.329-100.364 227.951
  37.782-101.067-101.434 235.399
  37.798-101.660-102.591 242.848
  37.812-102.098-103.815 250.296
  37.829-102.374-105.085 257.745
  37.844-102.483-106.381 265.193
  37.859-102.423-107.680 272.642
  37.875-102.196-108.959 280.090
  37.889-101.804-110.199 287.539
  37.905-101.255-111.377 294.987
  37.920-100.558-112.475 302.435
  37.937 -99.724-113.472 309.884
  37.951 -98.768-114.353 317.332
  37.966 -97.706-115.103 324.781
  37.982 -96.556-115.709 332.229
  37.998 -95.337-116.160 339.678
  38.013 -94.069-116.450 347.126
  38.029 -92.775-116.573 354.575
  38.045 -91.476-116.527   2.023
  38.059 -90.194-116.313   9.472
  38.077 -88.950-115.934  16.920
  38.090 -87.766-115.398  24.368
  38.105 -86.661-114.713  31.817
  38.120 -85.655-113.890  39.265
  38.136 -84.763-112.944  46.714
  38.151 -84.002-111.890  54.162
  38.166 -83.384-110.746  61.611
  38.181 -82.919-109.532  69.059
  38.197 -82.616-108.268  76.508
  38.212 -82.479-106.975  83.956
  38.227 -82.511-105.675  91.404
  38.242 -82.711-104.391  98.853
  38.258 -83.076-103.143 106.301
  38.274 -83.600-101.953 113.750
  38.289 -84.273-100.841 121.198
  38.306 -85.085 -99.826 128.647
  38.320 -86.022 -98.924 136.095
  38.336 -87.067 -98.152 143.544
  38.351 -88.204 -97.522 150.992
  38.366 -89.413 -97.044 158.441
  38.382 -90.674 -96.727 165.889
  38.397 -91.965 -96.576 173.337
  38.412 -93.265 -96.594 180.786
  38.429 -94.552 -96.780 188.234
  38.443 -95.803 -97.132 195.683
  38.459 -96.999 -97.642 203.131
  38.474 -98.118 -98.304 210.580
  38.489 -99.142 -99.104 218.028
  38.504-100.053-100.031 225.477
  38.520-100.837-101.068 232.925
  38.535-101.480-102.199 240.373
  38.551-101.971-103.402 247.822
  38.566-102.301-104.660 255.270
  38.583-102.466-105.949 262.719
  38.597-102.462-107.249 270.167
  38.613-102.290-108.538 277.616
  38.629-101.952-109.793 285.064
  38.645-101.454-110.994 292.513
  38.661-100.805-112.120 299.961
  38.677-100.015-113.153 307.410
  38.693 -99.098-114.074 314.858
  38.709 -98.070-114.869 322.306
  38.724 -96.946-115.524 329.755
  38.739 -95.748-116.028 337.203
  38.755 -94.494-116.372 344.652
  38.772 -93.207-116.550 352.100
  38.786 -91.907-116.561 359.549
  38.801 -90.616-116.402   6.997
  38.817 -89.358-116.078  14.446
  38.833 -88.151-115.593  21.894
  38.848 -87.018-114.956  29.343
  38.865 -85.977-114.178  36.791
  38.880 -85.046-113.271  44.239
  38.897 -84.240-112.251  51.688
  38.913 -83.573-111.135  59.136
  38.929 -83.056-109.942  66.585
  38.945 -82.699-108.692  74.033
  38.959 -82.506-107.406  81.482
  38.975 -82.482-106.107  88.930
  38.989 -82.626-104.815  96.379
  39.006 -82.937-103.552 103.827
  39.021 -83.409-102.341 111.275
  39.037 -84.033-101.201 118.724
  39.052 -84.801-100.151 126.172
  39.068 -85.697 -99.210 133.621
  39.084 -86.709 -98.393 141.069
  39.099 -87.817 -97.715 148.518
  39.114 -89.005 -97.185 155.966
  39.130 -90.251 -96.814 163.415
  39.144 -91.534 -96.608 170.863
  39.160 -92.834 -96.569 178.312
  39.175 -94.127 -96.700 185.760
  39.191 -95.393 -96.997 193.208
  39.206 -96.609 -97.455 200.657
  39.222 -97.756 -98.068 208.105
  39.239 -98.813 -98.824 215.554
  39.254 -99.764 -99.710 223.002
  39.269-100.592-100.713 230.451
  39.286-101.283-101.814 237.899
  39.300-101.825-102.995 245.348
  39.315-102.209-104.237 252.796
  39.330-102.430-105.519 260.245
  39.347-102.482-106.817 267.693
  39.362-102.366-108.112 275.141
  39.378-102.082-109.381 282.590
  39.394-101.637-110.602 290.038
  39.410-101.037-111.756 297.487
  39.426-100.292-112.821 304.935
  39.443 -99.416-113.782 312.384
  39.459 -98.423-114.620 319.832
  39.475 -97.329-115.323 327.281
  39.489 -96.153-115.878 334.729
  39.504 -94.916-116.276 342.177
  39.520 -93.637-116.510 349.626
  39.537 -92.339-116.576 357.074
  39.552 -91.043-116.474   4.523
  39.571 -89.771-116.204  11.971
  39.583 -88.545-115.772  19.420
  39.598 -87.385-115.184  26.868
  39.613 -86.312-114.451  34.317
  39.630 -85.342-113.585  41.765
  39.644 -84.493-112.601  49.214
  39.659 -83.778-111.515  56.662
  39.675 -83.211-110.345  64.110
  39.690 -82.799-109.112  71.559
  39.705 -82.551-107.836  79.007
  39.722 -82.471-106.539  86.456
  39.736 -82.560-105.242  93.904
  39.753 -82.816-103.967 101.353
  39.768 -83.234-102.736 108.801
  39.783 -83.809-101.570 116.250
  39.799 -84.531-100.489 123.698
  39.815 -85.386 -99.510 131.147
  39.830 -86.361 -98.650 138.595
  39.845 -87.439 -97.924 146.043
  39.860 -88.603 -97.344 153.492
  39.875 -89.832 -96.919 160.940
  39.890 -91.105 -96.658 168.389
  39.905 -92.401 -96.563 175.837
  39.921 -93.699 -96.638 183.286
  39.937 -94.977 -96.880 190.734
  39.953 -96.212 -97.286 198.183
  39.968 -97.384 -97.848 205.631
  39.983 -98.473 -98.557 213.079
  40.000 -99.461 -99.402 220.528
  40.014-100.332-100.368 227.971
  40.029-101.069-101.438 235.420
  40.045-101.662-102.595 242.868
  40.061-102.100-103.819 250.317
  40.077-102.376-105.090 257.765
  40.092-102.484-106.385 265.214
  40.107-102.424-107.684 272.662
  40.123-102.195-108.963 280.111
  40.139-101.803-110.203 287.559
  40.154-101.254-111.381 295.007
  40.169-100.556-112.478 302.456
  40.185 -99.722-113.475 309.904
  40.201 -98.766-114.356 317.353
  40.217 -97.704-115.105 324.801
  40.233 -96.553-115.711 332.250
  40.248 -95.334-116.162 339.698
  40.263 -94.066-116.451 347.147
  40.279 -92.772-116.573 354.595
  40.295 -91.473-116.527   2.044
  40.311 -90.191-116.313   9.492
  40.326 -88.947-115.934  16.940
  40.341 -87.763-115.397  24.389
  40.356 -86.659-114.711  31.837
  40.372 -85.653-113.888  39.286
  40.387 -84.762-112.941  46.734
  40.403 -84.001-111.887  54.183
  40.418 -83.383-110.743  61.631
  40.433 -82.919-109.529  69.080
  40.448 -82.616-108.265  76.528
  40.464 -82.480-106.972  83.976
  40.479 -82.512-105.672  91.425
  40.494 -82.713-104.388  98.873
  40.510 -83.078-103.140 106.322
  40.525 -83.602-101.951 113.770
  40.541 -84.276-100.839 121.219
  40.557 -85.088 -99.824 128.667
  40.572 -86.025 -98.923 136.116
  40.602 -87.071 -98.151 143.564
  40.618 -88.208 -97.521 151.013
  40.633 -89.417 -97.043 158.461
  40.648 -90.678 -96.727 165.909
  40.663 -91.969 -96.577 173.358
  40.678 -93.269 -96.595 180.806
  40.693 -94.556 -96.781 188.255
  40.708 -95.807 -97.133 195.703
  40.724 -97.002 -97.644 203.152
  40.739 -98.121 -98.306 210.600
  40.755 -99.145 -99.107 218.049
  40.771-100.056-100.035 225.497
  40.785-100.840-101.072 232.946
  40.801-101.482-102.202 240.394
  40.817-101.972-103.406 247.842
  40.835-102.302-104.664 255.291
  40.848-102.467-105.953 262.739
  40.864-102.462-107.253 270.188
  40.879-102.290-108.542 277.636
  40.896-101.951-109.797 285.085
  40.910-101.453-110.998 292.533
  40.927-100.804-112.124 299.982
  40.941-100.013-113.156 307.430
  40.957 -99.096-114.077 314.878
  40.973 -98.067-114.872 322.327
  40.988 -96.944-115.526 329.775
  41.003 -95.745-116.029 337.224
  41.020 -94.491-116.373 344.672
  41.035 -93.204-116.551 352.121
  41.052 -91.904-116.561 359.569
  41.066 -90.614-116.402   7.018
  41.082 -89.355-116.078  14.466
  41.098 -88.149-115.592  21.915
  41.112 -87.016-114.955  29.363
  41.127 -85.975-114.176  36.811
  41.144 -85.044-113.269  44.260
  41.159 -84.238-112.248  51.708
  41.174 -83.572-111.132  59.157
  41.189 -83.056-109.939  66.605
  41.205 -82.698-108.689  74.054
  41.221 -82.506-107.403  81.502
  41.238 -82.483-106.104  88.951
  41.253 -82.627-104.812  96.399
  41.269 -82.939-103.549 103.848
  41.284 -83.411-102.338 111.296
  41.300 -84.036-101.198 118.744
  41.315 -84.804-100.149 126.193
  41.330 -85.701 -99.208 133.641
  41.345 -86.712 -98.392 141.090
  41.361 -87.821 -97.713 148.538
  41.376 -89.009 -97.184 155.987
  41.392 -90.255 -96.814 163.435
  41.407 -91.538 -96.608 170.884
  41.423 -92.838 -96.570 178.332
  41.437 -94.131 -96.701 185.780
  41.453 -95.397 -96.998 193.229
  41.469 -96.613 -97.457 200.677
  41.484 -97.759 -98.070 208.126
  41.499 -98.817 -98.827 215.574
  41.515 -99.767 -99.714 223.023
  41.531-100.595-100.716 230.471
  41.546-101.285-101.818 237.920
  41.561-101.827-102.999 245.368
  41.582-102.211-104.241 252.817
  41.593-102.431-105.523 260.265
  41.610-102.483-106.822 267.713
  41.625-102.366-108.116 275.162
  41.641-102.082-109.385 282.610
  41.657-101.636-110.606 290.059
  41.673-101.036-111.759 297.507
  41.689-100.291-112.825 304.956
  41.705 -99.414-113.785 312.404
  41.721 -98.420-114.623 319.853
  41.737 -97.326-115.325 327.301
  41.753 -96.151-115.880 334.750
  41.769 -94.913-116.277 342.198
  41.784 -93.634-116.511 349.646
  41.799 -92.336-116.577 357.095
  41.814 -91.040-116.474   4.543
  41.830 -89.768-116.204  11.992
  41.845 -88.542-115.771  19.440
  41.860 -87.383-115.183  26.889
  41.875 -86.309-114.450  34.337
  41.891 -85.340-113.583  41.786
  41.907 -84.491-112.599  49.234
  41.922 -83.777-111.512  56.682
  41.937 -83.210-110.343  64.131
  41.954 -82.799-109.109  71.579
  41.969 -82.552-107.833  79.028
  41.985 -82.472-106.536  86.476
  42.001 -82.561-105.239  93.925
  42.017 -82.817-103.964 101.373
  42.032 -83.236-102.734 108.822
  42.047 -83.812-101.568 116.270
  42.063 -84.533-100.487 123.719
  42.079 -85.389 -99.508 131.167
  42.095 -86.365 -98.649 138.615
  42.110 -87.443 -97.923 146.064
  42.125 -88.607 -97.343 153.512
  42.141 -89.836 -96.919 160.961
  42.156 -91.109 -96.658 168.409
  42.171 -92.406 -96.564 175.858
  42.187 -93.704 -96.639 183.306
  42.203 -94.981 -96.881 190.755
  42.219 -96.216 -97.287 198.203
  42.237 -97.388 -97.850 205.651
  42.250 -98.477 -98.560 213.100
  42.265 -99.464 -99.405 220.548
  42.281-100.334-100.371 227.992
  42.297-101.322-101.216 220.544
  42.313-102.411-101.926 213.095
  42.328-103.583-102.489 205.647
  42.344-104.818-102.895 198.198
  42.360-106.095-103.137 190.750
  42.375-107.393-103.212 183.301
  42.391-108.690-103.118 175.853
  42.405-109.963-102.857 168.404
  42.420-111.192-102.433 160.956
  42.437-112.356-101.853 153.507
  42.452-113.434-101.127 146.059
  42.467-114.409-100.267 138.611
  42.482-115.265 -99.289 131.162
  42.498-115.987 -98.207 123.714
  42.514-116.562 -97.041 116.265
  42.528-116.981 -95.811 108.817
  42.543-117.238 -94.536 101.368
  42.559-117.326 -93.240  93.920
  42.575-117.246 -91.942  86.471
  42.589-116.999 -90.666  79.023
  42.606-116.588 -89.432  71.575
  42.620-116.021 -88.263  64.126
  42.636-115.306 -87.176  56.678
  42.651-114.458 -86.192  49.229
  42.666-113.488 -85.326  41.781
  42.682-112.415 -84.593  34.332
  42.697-111.255 -84.005  26.884
  42.713-110.029 -83.572  19.435
  42.727-108.758 -83.302  11.987
  42.743-107.462 -83.199   4.538
  42.758-106.163 -83.265 357.090
  42.773-104.884 -83.499 349.642
  42.789-103.647 -83.897 342.193
  42.804-102.471 -84.451 334.745
  42.819-101.377 -85.154 327.296
  42.835-100.383 -85.992 319.848
  42.850 -99.507 -86.952 312.399
  42.866 -98.762 -88.017 304.951
  42.882 -98.162 -89.171 297.502
  42.898 -97.716 -90.392 290.054
  42.915 -97.432 -91.660 282.605
  42.929 -97.315 -92.955 275.157
  42.945 -97.367 -94.254 267.709
  42.960 -97.587 -95.535 260.260
  42.975 -97.972 -96.777 252.812
  42.992 -98.513 -97.959 245.363
  43.006 -99.204 -99.060 237.915
  43.021-100.032-100.063 230.466
  43.038-100.982-100.950 223.018
  43.053-102.039-101.706 215.569
  43.069-103.186-102.319 208.121
  43.083-104.402-102.778 200.673
  43.098-105.668-103.075 193.224
  43.114-106.961-103.206 185.776
  43.130-108.261-103.168 178.327
  43.146-109.544-102.962 170.879
  43.160-110.790-102.591 163.430
  43.176-111.978-102.062 155.982
  43.192-113.086-101.383 148.533
  43.208-114.098-100.567 141.085
  43.223-114.995 -99.626 133.636
  43.239-115.763 -98.577 126.188
  43.255-116.388 -97.437 118.740
  43.269-116.860 -96.226 111.291
  43.286-117.171 -94.963 103.843
  43.301-117.316 -93.671  96.394
  43.316-117.292 -92.372  88.946
  43.331-117.099 -91.086  81.497
  43.346-116.742 -89.836  74.049
  43.362-116.226 -88.643  66.600
  43.378-115.559 -87.527  59.152
  43.393-114.754 -86.507  51.704
  43.410-113.823 -85.599  44.255
  43.424-112.782 -84.821  36.807
  43.441-111.649 -84.183  29.358
  43.455-110.443 -83.698  21.910
  43.471-109.184 -83.373  14.461
  43.486-107.893 -83.215   7.013
  43.501-106.593 -83.225 359.564
  43.517-105.306 -83.403 352.116
  43.532-104.052 -83.747 344.667
  43.547-102.853 -84.250 337.219
  43.569-101.730 -84.905 329.771
  43.583-100.701 -85.699 322.322
  43.594 -99.784 -86.620 314.874
  43.609 -98.994 -87.653 307.425
  43.625 -98.345 -88.779 299.977
  43.641 -97.846 -89.980 292.528
  43.656 -97.508 -91.235 285.080
  43.672 -97.336 -92.523 277.631
  43.692 -97.331 -93.823 270.183
  43.702 -97.496 -95.113 262.734
  43.718 -97.826 -96.370 255.286
  43.733 -98.316 -97.574 247.838
  43.748 -98.959 -98.705 240.389
  43.764 -99.742 -99.742 232.941
  43.779-100.654-100.669 225.492
  43.795-101.677-101.470 218.044
  43.811-102.796-102.132 210.595
  43.826-103.992-102.643 203.147
  43.841-105.243-102.995 195.698
  43.856-106.530-103.181 188.250
  43.871-107.830-103.199 180.802
  43.887-109.121-103.049 173.353
  43.902-110.382-102.732 165.905
  43.917-111.591-102.255 158.456
  43.932-112.728-101.625 151.008
  43.948-113.774-100.853 143.559
  43.963-114.711 -99.951 136.111
  43.979-115.523 -98.936 128.662
  43.995-116.197 -97.824 121.214
  44.010-116.720 -96.635 113.765
  44.024-117.086 -95.387 106.317
  44.041-117.286 -94.103  98.869
  44.056-117.318 -92.803  91.420
  44.073-117.182 -91.510  83.972
  44.086-116.879 -90.246  76.523
  44.101-116.415 -89.032  69.075
  44.118-115.797 -87.888  61.626
  44.133-115.036 -86.834  54.178
  44.149-114.145 -85.887  46.729
  44.165-113.139 -85.064  39.281
  44.180-112.034 -84.379  31.832
  44.195-110.850 -83.842  24.384
  44.210-109.606 -83.463  16.936
  44.225-108.324 -83.249   9.487
  44.241-107.025 -83.203   2.039
  44.257-105.731 -83.325 354.590
  44.273-104.463 -83.614 347.142
  44.288-103.244 -84.066 339.693
  44.303-102.094 -84.671 332.245
  44.331-101.032 -85.420 324.796
  44.352-100.075 -86.301 317.348
  44.364 -99.242 -87.299 309.900
  44.380 -98.544 -88.396 302.451
  44.395 -97.995 -89.574 295.003
  44.411 -97.602 -90.813 287.554
  44.427 -97.374 -92.093 280.106
  44.443 -97.314 -93.392 272.657
  44.459 -97.423 -94.687 265.209
  44.474 -97.698 -95.958 257.760
  44.490 -98.136 -97.182 250.312
  44.539 -98.729 -98.338 242.863
  44.551 -99.467 -99.409 235.415
  44.566-100.337-100.374 227.971
  44.597-101.326-101.219 220.523
  44.612-102.415-101.929 213.074
  44.628-103.587-102.491 205.626
  44.643-104.822-102.896 198.177
  44.658-106.100-103.138 190.729
  44.674-107.397-103.213 183.281
  44.689-108.694-103.118 175.832
  44.704-109.967-102.856 168.384
  44.720-111.196-102.432 160.935
  44.737-112.359-101.852 153.487
  44.751-113.438-101.125 146.038
  44.767-114.413-100.265 138.590
  44.783-115.268 -99.286 131.141
  44.798-115.989 -98.205 123.693
  44.813-116.564 -97.039 116.245
  44.830-116.983 -95.808 108.796
  44.845-117.239 -94.534 101.348
  44.861-117.327 -93.237  93.899
  44.877-117.246 -91.939  86.451
  44.893-116.998 -90.663  79.002
  44.909-116.587 -89.430  71.554
  44.925-116.019 -88.260  64.105
  44.941-115.305 -87.174  56.657
  44.974-114.456 -86.190  49.208
  44.989-113.486 -85.324  41.760
  45.004-112.412 -84.591  34.312
  45.019-111.252 -84.004  26.863
  45.035-110.026 -83.572  19.415
  45.053-108.754 -83.302  11.966
  45.066-107.459 -83.200   4.518
  45.081-106.160 -83.266 357.069
  45.096-104.881 -83.501 349.621
  45.112-103.644 -83.899 342.172
  45.128-102.468 -84.454 334.724
  45.145-101.375 -85.156 327.275
  45.174-100.381 -85.995 319.827
  45.187 -99.505 -86.955 312.379
  45.205 -98.761 -88.021 304.930
  45.218 -98.161 -89.174 297.482
  45.235 -97.716 -90.396 290.033
  45.250 -97.432 -91.665 282.585
  45.253 -97.316 -92.959 275.136
  45.268 -97.368 -94.258 267.688
  45.281 -97.589 -95.540 260.239
  45.297 -97.973 -96.781 252.791
  45.313 -98.516 -97.963 245.343
  45.329 -99.207 -99.064 237.894
  45.343-100.034-100.066 230.446
  45.359-100.985-100.953 222.997
  45.381-102.043-101.709 215.549
  45.391-103.190-102.321 208.100
  45.406-104.406-102.779 200.652
  45.423-105.672-103.076 193.203
  45.437-106.965-103.207 185.755
  45.453-108.265-103.168 178.306
  45.469-109.548-102.962 170.858
  45.484-110.794-102.591 163.410
  45.498-111.981-102.061 155.961
  45.515-113.090-101.382 148.513
  45.530-114.101-100.565 141.064
  45.546-114.998 -99.624 133.616
  45.573-115.765 -98.574 126.167
  45.630-116.390 -97.434 118.719
  45.642-116.861 -96.223 111.270
  45.655-117.172 -94.960 103.822
  45.670-117.316 -93.669  96.374
  45.684-117.292 -92.369  88.925
  45.700-117.099 -91.083  81.477
  45.715-116.741 -89.833  74.028
  45.730-116.225 -88.640  66.580
  45.745-115.558 -87.525  59.131
  45.761-114.752 -86.505  51.683
  45.777-113.820 -85.598  44.234
  45.794-112.779 -84.819  36.786
  45.808-111.646 -84.182  29.337
  45.823-110.440 -83.698  21.889
  45.841-109.181 -83.373  14.441
  45.856-107.890 -83.215   6.992
  45.871-106.590 -83.226 359.544
  45.887-105.303 -83.404 352.095
  45.903-104.049 -83.749 344.647
  45.920-102.851 -84.252 337.198
  45.936-101.728 -84.907 329.750
  45.950-100.699 -85.702 322.301
  45.966 -99.782 -86.624 314.853
  45.980 -98.993 -87.657 307.404
  45.999 -98.343 -88.783 299.956
  46.011 -97.846 -89.984 292.508
  46.027 -97.508 -91.239 285.059
  46.042 -97.336 -92.528 277.611
  46.057 -97.332 -93.828 270.162
  46.075 -97.497 -95.117 262.714
  46.088 -97.828 -96.374 255.265
  46.103 -98.319 -97.578 247.817
  46.119 -98.961 -98.708 240.368
  46.135 -99.745 -99.745 232.920
  46.150-100.657-100.672 225.472
  46.165-101.681-101.473 218.023
  46.182-102.800-102.134 210.575
  46.198-103.996-102.645 203.126
  46.217-105.247-102.996 195.678
  46.226-106.534-103.182 188.229
  46.241-107.834-103.200 180.781
  46.258-109.125-103.049 173.332
  46.272-110.386-102.732 165.884
  46.288-111.595-102.254 158.435
  46.303-112.732-101.624 150.987
  46.318-113.777-100.851 143.539
  46.333-114.714 -99.949 136.090
  46.349-115.525 -98.934 128.642
  46.364-116.199 -97.822 121.193
  46.380-116.722 -96.632 113.745
  46.401-117.087 -95.384 106.296
  46.426-117.287 -94.100  98.848
  46.441-117.319 -92.800  91.399
  46.457-117.182 -91.507  83.951
  46.472-116.878 -90.243  76.502
  46.488-116.414 -89.029  69.054
  46.503-115.795 -87.885  61.606
  46.507-115.034 -86.832  54.157
  46.519-114.143 -85.885  46.709
  46.532-113.136 -85.063  39.260
  46.549-112.031 -84.377  31.812
  46.570-110.847 -83.841  24.363
  46.619-109.603 -83.463  16.915
  46.685-108.321 -83.249   9.466
  46.692-107.022 -83.203   2.018
  46.703-105.728 -83.326 354.570
  46.716-104.460 -83.616 347.121
  46.742-103.241 -84.068 339.673
  46.763-102.091 -84.674 332.224
  46.780-101.029 -85.423 324.776
  46.795-100.073 -86.305 317.327
  46.812 -99.240 -87.302 309.879
  46.842 -98.543 -88.399 302.430
  46.858 -97.994 -89.578 294.982
  46.875 -97.602 -90.817 287.533
  46.889 -97.374 -92.097 280.085
  46.905 -97.315 -93.396 272.637
  46.921 -97.424 -94.691 265.188
  46.937 -97.700 -95.962 257.740
  46.952 -98.138 -97.186 250.291
  46.968 -98.732 -98.342 242.843
  46.983 -99.470 -99.412 235.394
  47.000-100.341-100.378 227.950
  47.014-101.079-101.448 235.399
  47.030-101.672-102.604 242.847
  47.045-102.110-103.828 250.296
  47.067-102.386-105.099 257.744
  47.092-102.495-106.394 265.193
  47.106-102.435-107.693 272.641
  47.122-102.208-108.973 280.090
  47.138-101.816-110.212 287.538
  47.153-101.267-111.390 294.987
  47.168-100.570-112.488 302.435
  47.184 -99.736-113.485 309.883
  47.199 -98.780-114.366 317.332
  47.215 -97.718-115.116 324.780
  47.230 -96.568-115.722 332.229
  47.246 -95.349-116.173 339.677
  47.261 -94.081-116.463 347.126
  47.277 -92.787-116.586 354.574
  47.293 -91.488-116.540   2.023
  47.307 -90.206-116.326   9.471
  47.323 -88.962-115.948  16.919
  47.338 -87.778-115.411  24.368
  47.353 -86.673-114.726  31.816
  47.369 -85.667-113.903  39.265
  47.384 -84.775-112.957  46.713
  47.399 -84.014-111.903  54.162
  47.415 -83.396-110.759  61.610
  47.430 -82.931-109.545  69.059
  47.445 -82.628-108.281  76.507
  47.460 -82.491-106.988  83.956
  47.475 -82.523-105.689  91.404
  47.491 -82.723-104.404  98.852
  47.507 -83.088-103.156 106.301
  47.523 -83.612-101.967 113.749
  47.537 -84.285-100.855 121.198
  47.553 -85.097 -99.839 128.646
  47.569 -86.033 -98.938 136.095
  47.599 -87.079 -98.165 143.543
  47.615 -88.216 -97.535 150.992
  47.631 -89.425 -97.057 158.440
  47.647 -90.686 -96.740 165.889
  47.663 -91.977 -96.589 173.337
  47.678 -93.277 -96.607 180.785
  47.693 -94.563 -96.793 188.234
  47.708 -95.815 -97.145 195.682
  47.723 -97.011 -97.655 203.131
  47.739 -98.130 -98.317 210.579
  47.754 -99.154 -99.118 218.028
  47.770-100.065-100.044 225.476
  47.785-100.849-101.082 232.925
  47.803-101.492-102.212 240.373
  47.817-101.982-103.415 247.821
  47.831-102.313-104.673 255.270
  47.846-102.478-105.962 262.718
  47.862-102.474-107.262 270.167
  47.880-102.302-108.551 277.615
  47.894-101.964-109.806 285.064
  47.908-101.466-111.007 292.512
  47.925-100.817-112.133 299.961
  47.942-100.027-113.166 307.409
  47.955 -99.110-114.087 314.858
  47.972 -98.082-114.882 322.306
  47.987 -96.958-115.537 329.754
  48.001 -95.760-116.041 337.203
  48.017 -94.506-116.385 344.651
  48.033 -93.219-116.564 352.100
  48.047 -91.919-116.574 359.548
  48.076 -90.628-116.416   6.997
  48.110 -89.370-116.091  14.445
  48.125 -88.163-115.607  21.894
  48.142 -87.030-114.970  29.342
  48.157 -85.989-114.191  36.791
  48.173 -85.058-113.284  44.239
  48.188 -84.252-112.264  51.687
  48.204 -83.585-111.148  59.136
  48.221 -83.068-109.955  66.584
  48.235 -82.711-108.705  74.033
  48.250 -82.518-107.420  81.481
  48.268 -82.494-106.120  88.930
  48.296 -82.638-104.828  96.378
  48.314 -82.949-103.566 103.827
  48.326 -83.420-102.354 111.275
  48.343 -84.045-101.214 118.723
  48.360 -84.813-100.165 126.172
  48.373 -85.709 -99.224 133.620
  48.389 -86.721 -98.407 141.069
  48.405 -87.829 -97.728 148.517
  48.420 -89.017 -97.198 155.966
  48.435 -90.262 -96.827 163.414
  48.451 -91.546 -96.621 170.863
  48.466 -92.845 -96.582 178.311
  48.483 -94.139 -96.713 185.760
  48.497 -95.404 -97.010 193.208
  48.513 -96.621 -97.469 200.656
  48.528 -97.768 -98.081 208.105
  48.544 -98.825 -98.837 215.553
  48.566 -99.776 -99.723 223.002
  48.572-100.604-100.726 230.450
  48.596-101.295-101.827 237.899
  48.607-101.837-103.009 245.347
  48.620-102.221-104.250 252.796
  48.635-102.442-105.532 260.244
  48.651-102.494-106.831 267.693
  48.666-102.378-108.125 275.141
  48.682-102.094-109.394 282.589
  48.697-101.649-110.615 290.038
  48.713-101.049-111.769 297.486
  48.728-100.304-112.834 304.935
  48.743 -99.428-113.795 312.383
  48.759 -98.435-114.633 319.832
  48.775 -97.341-115.336 327.280
  48.791 -96.165-115.891 334.729
  48.808 -94.928-116.289 342.177
  48.822 -93.649-116.523 349.625
  48.838 -92.351-116.589 357.074
  48.854 -91.055-116.487   4.522
  48.868 -89.783-116.217  11.971
  48.884 -88.557-115.785  19.419
  48.899 -87.397-115.197  26.868
  48.914 -86.324-114.465  34.316
  48.928 -85.354-113.599  41.765
  48.953 -84.505-112.614  49.213
  48.975 -83.790-111.528  56.662
  48.990 -83.223-110.359  64.110
  49.006 -82.811-109.126  71.558
  49.021 -82.563-107.849  79.007
  49.036 -82.483-106.552  86.455
  49.052 -82.572-105.255  93.904
  49.067 -82.827-103.980 101.352
  49.082 -83.246-102.750 108.801
  49.097 -83.821-101.584 116.249
  49.112 -84.543-100.502 123.698
  49.128 -85.398 -99.523 131.146
  49.146 -86.373 -98.663 138.594
  49.160 -87.451 -97.937 146.043
  49.176 -88.615 -97.357 153.491
  49.193 -89.843 -96.932 160.940
  49.207 -91.117 -96.671 168.388
  49.222 -92.413 -96.576 175.837
  49.237 -93.711 -96.651 183.285
  49.253 -94.988 -96.893 190.734
  49.268 -96.224 -97.299 198.182
  49.283 -97.396 -97.861 205.631
  49.298 -98.485 -98.571 213.079
  49.314 -99.473 -99.415 220.527
  49.330-100.343-100.381 227.971
  49.346-101.332-101.226 220.523
  49.362-102.421-101.935 213.075
  49.378-103.593-102.497 205.626
  49.393-104.828-102.903 198.178
  49.407-106.105-103.145 190.729
  49.423-107.403-103.219 183.281
  49.437-108.700-103.125 175.832
  49.453-109.973-102.863 168.384
  49.469-111.202-102.438 160.935
  49.484-112.365-101.858 153.487
  49.500-113.443-101.132 146.038
  49.516-114.418-100.272 138.590
  49.532-115.274 -99.293 131.142
  49.547-115.995 -98.211 123.693
  49.573-116.570 -97.045 116.245
  49.594-116.989 -95.815 108.796
  49.611-117.244 -94.540 101.348
  49.625-117.333 -93.243  93.899
  49.640-117.252 -91.946  86.451
  49.656-117.004 -90.670  79.002
  49.671-116.593 -89.436  71.554
  49.687-116.025 -88.267  64.105
  49.702-115.311 -87.181  56.657
  49.718-114.461 -86.197  49.209
  49.733-113.492 -85.331  41.760
