Time         X         Y        Az
  39.552 105.772 112.491 105.025
  39.571 105.275 113.693 112.473
  39.583 104.627 114.819 119.922
  39.598 103.838 115.853 127.370
  39.613 102.921 116.775 134.818
  39.630 101.893 117.570 142.267
  39.644 100.771 118.226 149.715
  39.659  99.573 118.730 157.164
  39.675  98.319 119.075 164.612
  39.690  97.032 119.255 172.061
  39.705  95.732 119.266 179.509
  39.722  94.441 119.109 186.958
  39.736  93.182 118.785 194.406
  39.753  91.976 118.301 201.855
  39.768  90.842 117.665 209.303
  39.783  89.800 116.887 216.751
  39.799  88.868 115.981 224.200
  39.815  88.062 114.961 231.648
  39.830  87.394 113.846 239.097
  39.845  86.877 112.653 246.545
  39.860  86.518 111.404 253.994
  39.875  86.325 110.118 261.442
  39.890  86.300 108.818 268.891
  39.905  86.443 107.526 276.339
  39.921  86.753 106.264 283.787
  39.937  87.224 105.052 291.236
  39.953  87.848 103.912 298.684
  39.968  88.614 102.862 306.133
  39.983  89.511 101.920 313.581
  40.000  90.521 101.102 321.030
  40.014  91.629 100.423 328.478
  40.029  92.816  99.892 335.927
  40.045  94.062  99.521 343.375
  40.061  95.345  99.313 350.824
  40.077  96.645  99.274 358.272
  40.092  97.938  99.404   5.720
  40.107  99.204  99.700  13.169
  40.123 100.421 100.158  20.617
  40.139 101.568 100.769  28.066
  40.154 102.626 101.524  35.514
  40.169 103.577 102.410  42.963
  40.185 104.406 103.412  50.411
  40.201 105.098 104.513  57.860
  40.217 105.641 105.694  65.308
  40.233 106.026 106.936  72.757
  40.248 106.247 108.217  80.205
  40.263 106.300 109.516  87.653
  40.279 106.185 110.810  95.102
  40.295 105.902 112.079 102.550
  40.311 105.458 113.301 109.999
  40.326 104.858 114.455 117.447
  40.341 104.115 115.521 124.896
  40.356 103.239 116.482 132.344
  40.372 102.246 117.321 139.793
  40.387 101.153 118.024 147.241
  40.403  99.978 118.580 154.689
  40.418  98.740 118.979 162.138
  40.433  97.462 119.214 169.586
  40.448  96.164 119.281 177.035
  40.464  94.868 119.180 184.483
  40.479  93.596 118.911 191.932
  40.494  92.369 118.479 199.380
  40.510  91.209 117.893 206.829
  40.525  90.135 117.161 214.277
  40.541  89.165 116.295 221.726
  40.557  88.315 115.312 229.174
  40.572  87.600 114.226 236.622
  40.602  87.031 113.057 244.071
  40.618  86.619 111.824 251.519
  40.633  86.370 110.548 258.968
  40.648  86.289 109.250 266.416
  40.663  86.377 107.953 273.865
  40.678  86.632 106.679 281.313
  40.693  87.050 105.448 288.762
  40.708  87.624 104.281 296.210
  40.724  88.345 103.199 303.659
  40.739  89.199 102.220 311.107
  40.755  90.174 101.359 318.555
  40.771  91.252 100.632 326.004
  40.785  92.415 100.051 333.452
  40.801  93.643  99.626 340.901
  40.817  94.916  99.364 348.349
  40.835  96.213  99.268 355.798
  40.848  97.511  99.342   3.246
  40.864  98.788  99.583  10.695
  40.879 100.023  99.988  18.143
  40.896 101.196 100.550  25.591
  40.910 102.286 101.258  33.040
  40.927 103.274 102.102  40.488
  40.941 104.145 103.068  47.937
  40.957 104.884 104.137  55.385
  40.973 105.477 105.294  62.834
  40.988 105.916 106.518  70.282
  41.003 106.192 107.788  77.731
  41.020 106.301 109.083  85.179
  41.035 106.242 110.382  92.628
  41.052 106.014 111.662 100.076
  41.066 105.623 112.902 107.524
  41.082 105.074 114.080 114.973
  41.098 104.377 115.178 122.421
  41.112 103.544 116.175 129.870
  41.127 102.588 117.057 137.318
  41.144 101.526 117.807 144.767
  41.159 100.376 118.413 152.215
  41.174  99.157 118.864 159.664
  41.189  97.890 119.154 167.112
  41.205  96.596 119.278 174.560
  41.221  95.297 119.232 182.009
  41.238  94.014 119.018 189.457
  41.253  92.770 118.640 196.906
  41.269  91.586 118.104 204.354
  41.284  90.481 117.419 211.803
  41.300  89.475 116.597 219.251
  41.315  88.583 115.651 226.700
  41.330  87.822 114.597 234.148
  41.345  87.203 113.453 241.597
  41.361  86.738 112.239 249.045
  41.376  86.435 110.975 256.493
  41.392  86.297 109.683 263.942
  41.407  86.329 108.383 271.390
  41.423  86.529 107.098 278.839
  41.437  86.893 105.851 286.287
  41.453  87.417 104.660 293.736
  41.469  88.090 103.548 301.184
  41.484  88.901 102.533 308.633
  41.499  89.838 101.631 316.081
  41.515  90.883 100.858 323.530
  41.531  92.020 100.228 330.978
  41.546  93.229  99.750 338.426
  41.561  94.490  99.432 345.875
  41.582  95.781  99.281 353.323
  41.593  97.081  99.299   0.772
  41.610  98.367  99.485   8.220
  41.625  99.619  99.836  15.669
  41.641 100.815 100.346  23.117
  41.657 101.934 101.007  30.566
  41.673 102.958 101.808  38.014
  41.689 103.870 102.734  45.462
  41.705 104.654 103.771  52.911
  41.721 105.297 104.901  60.359
  41.737 105.788 106.105  67.808
  41.753 106.119 107.362  75.256
  41.769 106.284 108.652  82.705
  41.784 106.280 109.952  90.153
  41.799 106.108 111.240  97.602
  41.814 105.771 112.496 105.050
  41.830 105.273 113.697 112.499
  41.845 104.624 114.823 119.947
  41.860 103.835 115.856 127.395
  41.875 102.918 116.778 134.844
  41.891 101.890 117.573 142.292
  41.907 100.767 118.228 149.741
  41.922  99.568 118.732 157.189
  41.937  98.315 119.076 164.638
  41.954  97.027 119.255 172.086
  41.969  95.727 119.266 179.535
  41.985  94.437 119.108 186.983
  42.001  93.178 118.784 194.432
  42.017  91.972 118.299 201.880
  42.032  90.838 117.663 209.328
  42.047  89.797 116.884 216.777
  42.063  88.865 115.978 224.225
  42.079  88.059 114.958 231.674
  42.095  87.392 113.842 239.122
  42.110  86.875 112.649 246.571
  42.125  86.517 111.399 254.019
  42.141  86.324 110.114 261.468
  42.156  86.300 108.814 268.916
  42.171  86.444 107.522 276.364
  42.187  86.754 106.260 283.813
  42.203  87.226 105.048 291.261
  42.219  87.850 103.908 298.710
  42.237  88.617 102.858 306.158
  42.250  89.514 101.917 313.607
  42.265  90.525 101.100 321.055
  42.281  91.633 100.421 328.504
  42.297  92.821  99.891 335.952
  42.313  94.066  99.520 343.401
  42.328  95.350  99.313 350.849
  42.344  96.649  99.274 358.297
  42.360  97.943  99.404   5.746
  42.375  99.208  99.701  13.194
  42.391 100.425 100.159  20.643
  42.405 101.572 100.772  28.091
  42.420 102.630 101.527  35.540
  42.437 103.581 102.414  42.988
  42.452 104.409 103.416  50.437
  42.467 105.100 104.517  57.885
  42.482 105.642 105.698  65.334
  42.498 106.027 106.940  72.782
  42.514 106.248 108.221  80.230
  42.528 106.300 109.520  87.679
  42.543 106.184 110.815  95.127
  42.559 105.901 112.084 102.576
  42.575 105.456 113.305 110.024
  42.589 104.856 114.458 117.473
  42.606 104.112 115.524 124.921
  42.620 103.236 116.485 132.370
  42.636 102.243 117.324 139.818
  42.651 101.149 118.027 147.266
  42.666  99.974 118.582 154.715
  42.682  98.736 118.980 162.163
  42.697  97.457 119.214 169.612
  42.713  96.159 119.281 177.060
  42.727  94.863 119.179 184.509
  42.743  93.591 118.910 191.957
  42.758  92.365 118.478 199.406
  42.773  91.205 117.890 206.854
  42.789  90.132 117.158 214.303
  42.804  89.162 116.292 221.751
  42.819  88.312 115.308 229.199
  42.835  87.598 114.222 236.648
  42.850  87.030 113.053 244.096
  42.866  86.618 111.820 251.545
  42.882  86.370 110.544 258.993
  42.898  86.289 109.246 266.442
  42.915  86.377 107.949 273.890
  42.929  86.633 106.674 281.339
  42.945  87.052 105.444 288.787
  42.960  87.626 104.278 296.235
  42.975  88.347 103.196 303.684
  42.992  89.202 102.217 311.132
  43.006  90.177 101.357 318.581
  43.021  91.255 100.630 326.029
  43.038  92.419 100.050 333.478
  43.053  93.647  99.625 340.926
  43.069  94.921  99.363 348.375
  43.083  96.217  99.268 355.823
  43.098  97.515  99.342   3.272
  43.114  98.792  99.584  10.720
  43.130 100.028  99.990  18.168
  43.146 101.200 100.552  25.617
  43.160 102.289 101.261  33.065
  43.176 103.278 102.105  40.514
  43.192 104.148 103.071  47.962
  43.208 104.886 104.141  55.411
  43.223 105.479 105.298  62.859
  43.239 105.917 106.522  70.308
  43.255 106.193 107.792  77.756
  43.269 106.301 109.088  85.205
  43.286 106.241 110.387  92.653
  43.301 106.013 111.666 100.101
  43.316 105.621 112.906 107.550
  43.331 105.072 114.084 114.998
  43.346 104.374 115.181 122.447
  43.362 103.541 116.179 129.895
  43.378 102.585 117.059 137.344
  43.393 101.522 117.809 144.792
  43.410 100.372 118.414 152.241
  43.424  99.153 118.866 159.689
  43.441  97.885 119.155 167.137
  43.455  96.591 119.278 174.586
  43.471  95.292 119.232 182.034
  43.486  94.010 119.017 189.483
  43.501  92.766 118.639 196.931
  43.517  91.582 118.102 204.380
  43.532  90.478 117.417 211.828
  43.547  89.471 116.594 219.277
  43.569  88.580 115.647 226.725
  43.583  87.819 114.593 234.174
  43.594  87.201 113.449 241.622
  43.609  86.737 112.235 249.070
  43.625  86.434 110.971 256.519
  43.641  86.297 109.678 263.967
  43.656  86.329 108.378 271.416
  43.672  86.530 107.094 278.864
  43.692  86.895 105.846 286.313
  43.702  87.419 104.657 293.761
  43.718  88.092 103.545 301.210
  43.733  88.904 102.530 308.658
  43.748  89.841 101.628 316.107
  43.764  90.887 100.856 323.555
  43.779  92.024 100.226 331.003
  43.795  93.233  99.748 338.452
  43.811  94.494  99.432 345.900
  43.826  95.785  99.281 353.349
  43.841  97.085  99.299   0.797
  43.856  98.372  99.486   8.246
  43.871  99.623  99.837  15.694
  43.887 100.819 100.348  23.143
  43.902 101.938 101.010  30.591
  43.917 102.961 101.811  38.039
  43.932 103.873 102.738  45.488
  43.948 104.656 103.775  52.936
  43.963 105.299 104.905  60.385
  43.979 105.789 106.109  67.833
  43.995 106.120 107.367  75.282
  44.010 106.284 108.656  82.730
  44.024 106.280 109.956  90.179
  44.041 106.107 111.245  97.627
  44.056 105.769 112.500 105.076
  44.073 105.271 113.701 112.524
  44.086 104.622 114.827 119.972
  44.101 103.832 115.859 127.421
  44.118 102.915 116.781 134.869
  44.133 101.886 117.575 142.318
  44.149 100.763 118.230 149.766
  44.165  99.564 118.733 157.215
  44.180  98.311 119.077 164.663
  44.195  97.023 119.256 172.112
  44.210  95.723 119.266 179.560
  44.225  94.433 119.107 187.009
  44.241  93.174 118.782 194.457
  44.257  91.968 118.297 201.905
  44.273  90.835 117.660 209.354
  44.288  89.794 116.881 216.802
  44.303  88.862 115.974 224.251
  44.331  88.057 114.954 231.699
  44.352  87.390 113.838 239.148
  44.364  86.874 112.645 246.596
  44.380  86.516 111.395 254.045
  44.395  86.324 110.109 261.493
  44.411  86.300 108.810 268.941
  44.427  86.445 107.518 276.390
  44.443  86.756 106.255 283.838
  44.459  87.228 105.044 291.287
  44.474  87.853 103.904 298.735
  44.490  88.620 102.855 306.184
  44.539  89.517 101.914 313.632
  44.551  90.529 101.097 321.081
  44.566  91.637 100.419 328.529
  44.597  92.825  99.889 335.978
  44.612  94.071  99.519 343.426
  44.628  95.354  99.312 350.874
  44.643  96.654  99.274 358.323
  44.658  97.947  99.405   5.771
  44.674  99.213  99.702  13.220
  44.689 100.429 100.161  20.668
  44.704 101.576 100.774  28.117
  44.720 102.633 101.530  35.565
  44.737 103.584 102.417  43.014
  44.751 104.411 103.419  50.462
  44.767 105.102 104.521  57.910
  44.783 105.644 105.702  65.359
  44.798 106.028 106.944  72.807
  44.813 106.248 108.226  80.256
  44.830 106.300 109.524  87.704
  44.845 106.183 110.819  95.153
  44.861 105.900 112.088 102.601
  44.877 105.454 113.309 110.050
  44.893 104.854 114.462 117.498
  44.909 104.109 115.528 124.947
  44.925 103.233 116.488 132.395
  44.941 102.239 117.326 139.843
  44.974 101.145 118.029 147.292
  44.989  99.970 118.583 154.740
  45.004  98.732 118.981 162.189
  45.019  97.453 119.215 169.637
  45.035  96.155 119.281 177.086
  45.053  94.859 119.178 184.534
  45.066  93.587 118.908 191.983
  45.081  92.361 118.476 199.431
  45.096  91.202 117.888 206.880
  45.112  90.128 117.155 214.328
  45.128  89.159 116.289 221.776
  45.145  88.310 115.304 229.225
  45.174  87.595 114.218 236.673
  45.187  87.028 113.049 244.122
  45.205  86.617 111.815 251.570
  45.218  86.369 110.539 259.019
  45.235  86.289 109.242 266.467
  45.250  86.378 107.945 273.916
  45.253  86.634 106.670 281.364
  45.268  87.053 105.440 288.812
  45.281  87.629 104.274 296.261
  45.297  88.350 103.192 303.709
  45.313  89.206 102.214 311.158
  45.329  90.181 101.354 318.606
  45.343  91.259 100.628 326.055
  45.359  92.423 100.048 333.503
  45.381  93.652  99.624 340.952
  45.391  94.925  99.362 348.400
  45.406  96.222  99.268 355.849
  45.423  97.519  99.343   3.297
  45.437  98.797  99.585  10.745
  45.453 100.032  99.991  18.194
  45.469 101.204 100.554  25.642
  45.484 102.293 101.264  33.091
  45.498 103.281 102.109  40.539
  45.515 104.151 103.074  47.988
  45.530 104.888 104.145  55.436
  45.546 105.481 105.302  62.885
  45.573 105.918 106.526  70.333
  45.630 106.193 107.797  77.782
  45.642 106.302 109.092  85.230
  45.655 106.241 110.391  92.678
  45.670 106.012 111.671 100.127
  45.684 105.620 112.910 107.575
  45.700 105.070 114.088 115.024
  45.715 104.372 115.185 122.472
  45.730 103.538 116.182 129.921
  45.745 102.581 117.062 137.369
  45.761 101.519 117.811 144.818
  45.777 100.368 118.416 152.266
  45.794  99.149 118.867 159.714
  45.808  97.881 119.156 167.163
  45.823  96.587 119.278 174.611
  45.841  95.288 119.231 182.060
  45.856  94.006 119.016 189.508
  45.871  92.762 118.637 196.957
  45.887  91.578 118.100 204.405
  45.903  90.474 117.414 211.854
  45.920  89.468 116.591 219.302
  45.936  88.577 115.644 226.751
  45.950  87.817 114.589 234.199
  45.966  87.199 113.445 241.647
  45.980  86.736 112.231 249.096
  45.999  86.433 110.967 256.544
  46.011  86.297 109.674 263.993
  46.027  86.330 108.374 271.441
  46.042  86.531 107.090 278.890
  46.057  86.896 105.842 286.338
  46.075  87.421 104.653 293.787
  46.088  88.095 103.541 301.235
  46.103  88.907 102.526 308.684
  46.119  89.845 101.625 316.132
  46.135  90.891 100.854 323.580
  46.150  92.028 100.224 331.029
  46.165  93.237  99.747 338.477
  46.182  94.498  99.431 345.926
  46.198  95.790  99.281 353.374
  46.217  97.090  99.299   0.823
  46.226  98.376  99.486   8.271
  46.241  99.627  99.839  15.720
  46.258 100.823 100.350  23.168
  46.272 101.941 101.012  30.616
  46.288 102.965 101.814  38.065
  46.303 103.876 102.741  45.513
  46.318 104.659 103.779  52.962
  46.333 105.301 104.909  60.410
  46.349 105.791 106.113  67.859
  46.364 106.120 107.371  75.307
  46.380 106.284 108.661  82.756
  46.401 106.280 109.961  90.204
  46.426 106.107 111.249  97.653
  46.441 105.768 112.504 105.101
  46.457 105.269 113.705 112.549
  46.472 104.619 114.831 119.998
  46.488 103.829 115.863 127.446
  46.503 102.911 116.784 134.895
  46.507 101.882 117.578 142.343
  46.519 100.759 118.232 149.792
  46.532  99.560 118.735 157.240
  46.549  98.306 119.078 164.689
  46.570  97.018 119.256 172.137
  46.619  95.718 119.265 179.585
  46.685  94.428 119.106 187.034
  46.692  93.170 118.781 194.482
  46.703  91.964 118.296 201.931
  46.716  90.831 117.658 209.379
  46.742  89.790 116.879 216.828
  46.763  88.859 115.971 224.276
  46.780  88.054 114.950 231.725
  46.795  87.388 113.834 239.173
  46.812  86.872 112.641 246.622
  46.842  86.515 111.391 254.070
  46.858  86.324 110.105 261.518
  46.875  86.300 108.805 268.967
  46.889  86.445 107.513 276.415
  46.905  86.757 106.251 283.864
  46.921  87.229 105.040 291.312
  46.937  87.855 103.900 298.761
  46.952  88.623 102.852 306.209
  46.968  89.520 101.911 313.658
  46.983  90.532 101.095 321.106
  47.000  91.641 100.417 328.555
  47.014  92.829  99.888 336.003
  47.030  94.075  99.518 343.451
  47.045  95.359  99.312 350.900
  47.067  96.658  99.275 358.348
  47.092  97.951  99.406   5.797
  47.106  99.217  99.704  13.245
  47.122 100.433 100.163  20.694
  47.138 101.579 100.776  28.142
  47.153 102.636 101.533  35.591
  47.168 103.587 102.420  43.039
  47.184 104.414 103.423  50.487
  47.199 105.104 104.525  57.936
  47.215 105.645 105.707  65.384
  47.230 106.029 106.949  72.833
  47.246 106.249 108.230  80.281
  47.261 106.300 109.529  87.730
  47.277 106.183 110.824  95.178
  47.293 105.899 112.092 102.627
  47.307 105.452 113.313 110.075
  47.323 104.852 114.466 117.524
  47.338 104.106 115.531 124.972
  47.353 103.229 116.491 132.420
  47.369 102.236 117.329 139.869
  47.384 101.141 118.031 147.317
  47.399  99.965 118.585 154.766
  47.415  98.728 118.982 162.214
  47.430  97.449 119.215 169.663
  47.445  96.150 119.281 177.111
  47.460  94.854 119.178 184.560
  47.475  93.583 118.907 192.008
  47.491  92.357 118.474 199.457
  47.507  91.198 117.886 206.905
  47.523  90.125 117.152 214.353
  47.537  89.155 116.286 221.802
  47.553  88.307 115.301 229.250
  47.569  87.593 114.214 236.699
  47.599  87.026 113.045 244.147
  47.615  86.616 111.811 251.596
  47.631  86.369 110.535 259.044
  47.647  86.289 109.237 266.493
  47.663  86.379 107.940 273.941
  47.678  86.635 106.666 281.389
  47.693  87.055 105.435 288.838
  47.708  87.631 104.270 296.286
  47.723  88.353 103.189 303.735
  47.739  89.209 102.210 311.183
  47.754  90.184 101.351 318.632
  47.770  91.263 100.626 326.080
  47.785  92.427 100.046 333.529
  47.803  93.656  99.623 340.977
  47.817  94.929  99.362 348.426
  47.831  96.226  99.268 355.874
  47.846  97.524  99.344   3.322
  47.862  98.801  99.587  10.771
  47.880 100.036  99.993  18.219
  47.894 101.207 100.556  25.668
  47.908 102.296 101.266  33.116
  47.925 103.284 102.112  40.565
  47.942 104.154 103.078  48.013
  47.955 104.891 104.149  55.462
  47.972 105.483 105.306  62.910
  47.987 105.920 106.531  70.359
  48.001 106.194 107.801  77.807
  48.017 106.302 109.097  85.255
  48.033 106.240 110.395  92.704
  48.047 106.011 111.675 100.152
  48.076 105.618 112.914 107.601
  48.110 105.068 114.092 115.049
  48.125 104.369 115.188 122.498
  48.142 103.535 116.185 129.946
  48.157 102.578 117.065 137.395
  48.173 101.515 117.814 144.843
  48.188 100.364 118.418 152.291
  48.204  99.144 118.868 159.740
  48.221  97.877 119.156 167.188
  48.235  96.582 119.278 174.637
  48.250  95.283 119.231 182.085
  48.268  94.001 119.015 189.534
  48.296  92.758 118.636 196.982
  48.314  91.574 118.098 204.431
  48.326  90.470 117.411 211.879
  48.343  89.465 116.588 219.328
  48.360  88.574 115.640 226.776
  48.373  87.815 114.586 234.224
  48.389  87.198 113.441 241.673
  48.405  86.734 112.227 249.121
  48.420  86.432 110.962 256.570
  48.435  86.297 109.669 264.018
  48.451  86.330 108.370 271.467
  48.466  86.532 107.085 278.915
  48.483  86.898 105.838 286.364
  48.497  87.423 104.649 293.812
  48.513  88.097 103.537 301.261
  48.528  88.910 102.523 308.709
  48.544  89.848 101.622 316.157
  48.566  90.894 100.851 323.606
  48.572  92.032 100.222 331.054
  48.596  93.242  99.746 338.503
  48.607  94.503  99.430 345.951
  48.620  95.794  99.281 353.400
  48.635  97.094  99.300   0.848
  48.651  98.380  99.487   8.297
  48.666  99.632  99.840  15.745
  48.682 100.826 100.352  23.193
  48.697 101.945 101.015  30.642
  48.713 102.968 101.817  38.090
  48.728 103.879 102.745  45.539
  48.743 104.661 103.783  52.987
  48.759 105.303 104.913  60.436
  48.775 105.792 106.118  67.884
  48.791 106.121 107.375  75.333
  48.808 106.285 108.665  82.781
  48.822 106.279 109.965  90.230
  48.838 106.106 111.253  97.678
  48.854 105.767 112.508 105.126
  48.868 105.267 113.709 112.575
  48.884 104.617 114.834 120.023
  48.899 103.826 115.866 127.472
  48.914 102.908 116.787 134.920
  48.928 101.879 117.580 142.369
  48.953 100.755 118.234 149.817
  48.975  99.556 118.736 157.266
  48.990  98.302 119.079 164.714
  49.006  97.014 119.256 172.162
  49.021  95.714 119.265 179.611
  49.036  94.424 119.105 187.059
  49.052  93.165 118.780 194.508
  49.067  91.960 118.294 201.956
  49.082  90.827 117.655 209.405
  49.097  89.787 116.876 216.853
  49.112  88.856 115.968 224.302
  49.128  88.052 114.947 231.750
  49.146  87.386 113.830 239.199
  49.160  86.871 112.637 246.647
  49.176  86.514 111.386 254.095
  49.193  86.323 110.101 261.544
  49.207  86.300 108.801 268.992
  49.222  86.446 107.509 276.441
  49.237  86.758 106.247 283.889
  49.253  87.231 105.036 291.338
  49.268  87.857 103.897 298.786
  49.283  88.626 102.848 306.235
  49.298  89.524 101.908 313.683
  49.314  90.536 101.092 321.132
  49.330  91.645 100.414 328.580
  49.346  92.833  99.886 336.028
  49.362  94.079  99.517 343.477
  49.378  95.363  99.312 350.925
  49.393  96.663  99.275 358.374
  49.407  97.956  99.407   5.822
  49.423  99.221  99.705  13.271
  49.437 100.437 100.165  20.719
  49.453 101.583 100.779  28.168
  49.469 102.640 101.536  35.616
  49.484 103.590 102.423  43.064
  49.500 104.416 103.427  50.513
  49.516 105.106 104.529  57.961
  49.532 105.647 105.711  65.410
  49.547 106.030 106.953  72.858
  49.573 106.249 108.234  80.307
  49.594 106.300 109.533  87.755
  49.611 106.182 110.828  95.204
  49.625 105.897 112.096 102.652
  49.640 105.450 113.317 110.101
  49.656 104.849 114.470 117.549
  49.671 104.104 115.535 124.997
  49.687 103.226 116.494 132.446
  49.702 102.232 117.332 139.894
  49.718 101.137 118.033 147.343
  49.733  99.961 118.587 154.791
  49.748  98.723 118.983 162.240
  49.765  97.444 119.216 169.688
  49.779  96.146 119.281 177.137
  49.795  94.850 119.177 184.585
  49.810  93.579 118.906 192.034
  49.824  92.353 118.472 199.482
  49.840  91.194 117.884 206.930
  49.856  90.121 117.150 214.379
  49.871  89.152 116.283 221.827
  49.886  88.304 115.297 229.276
  49.901  87.591 114.211 236.724
  49.916  87.025 113.040 244.173
  49.932  86.615 111.807 251.621
  49.947  86.368 110.530 259.070
  49.963  86.289 109.233 266.518
  49.979  86.379 107.936 273.966
  49.994  86.636 106.662 281.415
  50.010  87.057 105.431 288.863
